product_id,product_category,region,base_price,competitor_price,inventory,demand_score,sales_last_7_days,customer_rating,discount_percent,season,promotion,page_views,price_elasticity,recommended_price
P1260,Books,East,1346.71,842.94,253,92.0,68,2.5,14.8,Festival,1,1613,0.53,1414.77
P1261,Sports,East,8037.24,6296.62,250,99.4,228,4.1,33.6,Summer,1,1372,0.33,8576.42
P1262,Electronics,East,1407.68,8694.36,432,19.5,123,2.7,34.6,Winter,0,6723,1.37,1829.98
P1263,Electronics,North,7045.6,9037.97,79,31.0,173,3.2,4.9,Regular,0,1552,1.4,7936.1
P1264,Sports,West,4278.22,4964.58,161,95.5,153,3.9,33.8,Winter,0,7166,1.29,5127.85
P1265,Home & Kitchen,South,5235.74,8273.68,227,96.2,267,4.3,13.0,Summer,0,9733,0.61,6622.78
P1266,Books,North,9052.32,9951.8,194,18.8,157,4.1,23.7,Monsoon,0,1709,1.33,8749.47
P1267,Fashion,North,8920.86,3019.76,477,11.3,162,2.6,21.6,Festival,0,9557,0.4,7122.64
P1268,Beauty,North,8214.99,4286.95,56,24.5,214,2.8,26.5,Regular,0,3112,1.34,7332.91
P1269,Fashion,South,5199.45,9792.86,442,99.6,26,2.8,29.6,Festival,1,8366,1.24,6759.28
P1270,Sports,West,7415.15,3670.54,92,26.2,292,2.7,17.6,Festival,0,3112,1.41,6942.05
P1271,Electronics,West,5226.39,9611.2,317,55.2,189,2.9,35.5,Festival,0,8760,1.82,6794.31
P1272,Electronics,West,8722.14,10304.38,343,86.4,122,4.2,32.4,Festival,0,2120,1.75,10519.28
P1273,Beauty,East,4147.2,7009.89,70,11.8,230,4.6,31.4,Summer,0,4307,1.97,5013.36
P1274,Electronics,East,9708.31,8610.31,154,64.4,59,3.5,18.3,Festival,1,2603,1.96,10204.49
P1275,Electronics,East,9336.76,7915.31,24,34.9,96,4.2,1.5,Festival,1,1094,1.61,9889.26
P1276,Beauty,South,7467.71,7399.19,37,87.6,262,3.0,19.7,Summer,1,6007,1.93,8642.48
P1277,Books,East,2938.28,3347.53,332,35.5,136,4.9,35.9,Winter,1,4628,1.77,3029.1
P1278,Books,South,1490.21,769.21,285,71.8,283,3.4,7.6,Summer,0,5671,1.54,1440.1
P1279,Beauty,West,8576.09,3720.29,50,70.7,120,4.6,39.3,Monsoon,1,2016,0.43,8224.07
P1280,Sports,East,1819.96,7062.78,77,29.9,25,4.9,32.3,Summer,0,5019,0.38,2365.95
P1281,Electronics,East,8571.76,1238.1,358,13.1,146,4.7,28.4,Winter,0,2300,1.72,6428.82
P1282,Electronics,North,5009.5,302.99,317,46.8,12,2.7,27.1,Monsoon,1,8383,1.13,3775.17
P1283,Sports,South,4184.26,1621.63,347,36.0,87,4.1,23.5,Monsoon,1,9245,1.68,3263.88
P1284,Books,West,9051.27,7566.39,137,82.8,109,2.8,28.8,Regular,1,2064,0.83,8896.73
P1285,Home & Kitchen,North,6117.74,10219.23,59,82.0,266,2.5,16.9,Festival,1,4674,0.98,7953.06
P1286,Home & Kitchen,North,5850.82,10325.23,65,51.1,222,2.6,33.8,Monsoon,1,3658,1.49,7312.08
P1287,Home & Kitchen,West,5675.91,5277.86,349,64.6,74,4.8,27.9,Monsoon,0,6769,1.86,5794.26
P1288,Books,North,3837.46,9151.72,12,64.4,102,4.8,30.9,Winter,1,9210,0.45,4988.7
P1289,Books,South,7899.3,7784.05,276,84.4,137,3.1,31.7,Monsoon,0,3975,1.76,8572.82
P1290,Sports,South,2677.42,5350.74,250,48.3,191,3.9,3.7,Winter,1,5918,1.65,3292.62
P1291,Electronics,East,9401.17,6090.89,180,34.8,142,4.9,2.2,Festival,1,854,0.84,8720.06
P1292,Sports,North,8961.06,1596.18,497,33.9,73,3.7,32.0,Regular,0,1384,0.9,6720.8
P1293,Sports,East,3507.31,9856.67,120,58.3,167,3.5,10.4,Regular,1,717,0.38,4559.5
P1294,Books,North,7348.74,3811.92,321,50.4,168,3.7,23.3,Festival,0,434,0.33,7133.42
P1295,Home & Kitchen,South,5817.59,4784.26,275,49.6,54,4.5,17.7,Festival,1,9850,1.11,5958.25
P1296,Fashion,South,3508.96,7111.53,197,18.2,259,3.7,0.9,Summer,0,3304,0.46,4298.45
P1297,Electronics,South,9887.51,3625.87,154,74.7,111,4.5,1.6,Monsoon,0,3490,0.63,8956.3
P1298,Books,North,447.33,2803.95,135,29.2,232,3.6,33.1,Monsoon,0,2798,1.74,581.53
P1299,Home & Kitchen,South,2675.93,6692.43,106,27.7,161,3.1,24.3,Monsoon,0,62,1.27,3478.71
P1300,Fashion,North,5296.73,437.84,314,47.1,19,3.3,21.0,Winter,0,7776,1.38,4342.41
P1301,Fashion,East,5315.14,7617.88,274,30.5,290,2.7,37.8,Summer,0,5453,0.62,5832.88
P1302,Books,North,5971.54,5484.72,296,62.5,50,3.7,6.9,Monsoon,0,7504,1.71,6190.83
P1303,Beauty,East,7566.43,6431.38,214,43.4,175,2.9,10.3,Winter,0,6201,1.78,7493.58
P1304,Electronics,North,6310.08,6701.0,499,50.4,184,4.5,30.3,Winter,0,6280,1.19,6101.58
P1305,Fashion,East,6082.76,5619.16,365,58.3,185,3.6,31.0,Regular,0,150,1.85,5927.17
P1306,Books,South,724.44,6191.75,342,28.3,81,4.4,16.2,Winter,1,5028,1.74,941.77
P1307,Books,East,3890.0,7236.69,71,24.0,156,4.9,38.0,Festival,0,9554,1.54,5057.0
P1308,Home & Kitchen,South,2474.15,7952.19,14,89.2,275,4.6,37.5,Winter,0,6584,1.55,3216.4
P1309,Beauty,South,2800.63,7687.31,53,49.0,283,4.9,0.5,Festival,0,4754,0.48,3640.82
P1310,Electronics,East,5632.51,9154.44,491,47.1,249,3.9,6.9,Festival,0,499,0.76,6638.6
P1311,Sports,North,2155.15,2135.06,115,13.2,147,2.9,32.8,Regular,1,3217,0.41,1914.4
P1312,Home & Kitchen,North,3080.7,4319.85,325,54.8,7,4.8,13.4,Regular,0,5430,0.31,3349.4
P1313,Fashion,West,2523.43,9961.26,223,59.9,157,4.7,3.8,Winter,0,8362,0.57,3280.46
P1314,Fashion,North,9495.33,4272.81,61,60.3,171,4.7,31.4,Regular,0,3906,1.8,9104.83
P1315,Home & Kitchen,West,9457.72,1468.66,287,73.6,69,4.2,18.2,Regular,1,1125,0.71,7404.14
P1316,Books,North,6177.43,5602.59,463,26.0,94,4.1,19.7,Monsoon,1,4463,1.95,5236.75
P1317,Fashion,North,9260.32,1309.95,117,32.7,186,2.5,7.5,Winter,0,751,1.32,7335.9
P1318,Beauty,South,7900.96,2273.45,137,83.0,170,4.4,26.4,Winter,0,3398,0.7,7302.25
P1319,Electronics,West,5981.49,10482.65,75,95.2,204,2.7,22.0,Winter,0,8235,1.15,7775.94
P1320,Beauty,North,263.07,5766.86,87,22.2,42,3.1,8.3,Regular,1,6886,0.67,341.99
P1321,Fashion,West,7770.66,3111.48,61,54.8,13,3.9,13.6,Regular,0,8262,1.97,7154.36
P1322,Sports,South,7084.39,10446.08,380,29.3,154,3.6,23.9,Festival,0,5884,1.74,8009.39
P1323,Electronics,South,6229.49,10154.89,353,15.4,274,2.5,37.0,Summer,0,2299,0.34,6540.98
P1324,Electronics,West,7652.16,4728.43,275,39.3,298,4.6,36.8,Summer,0,3272,1.91,7093.51
P1325,Home & Kitchen,South,5226.64,2867.36,487,22.9,51,4.7,11.5,Summer,0,5041,1.53,4197.84
P1326,Home & Kitchen,East,7100.02,8832.28,115,73.9,212,4.2,29.4,Monsoon,0,9424,0.44,7950.43
P1327,Sports,East,9364.69,7565.21,361,58.0,144,3.9,31.0,Regular,0,8168,1.44,8682.06
P1328,Books,South,3882.89,7269.24,379,22.9,3,4.9,32.4,Festival,0,2601,1.4,4626.86
P1329,Electronics,East,7139.59,9396.93,80,10.8,254,2.8,22.8,Festival,0,8307,0.67,7740.79
P1330,Sports,North,4861.74,7294.78,162,82.7,256,4.3,0.4,Summer,0,8152,1.59,5974.34
P1331,Home & Kitchen,West,6809.12,3108.79,24,25.9,98,2.8,30.5,Monsoon,1,8713,0.45,5830.17
P1332,Home & Kitchen,North,7676.35,7340.67,425,64.6,173,3.5,4.3,Monsoon,1,2264,1.13,7110.5
P1333,Electronics,West,645.43,3336.0,135,40.3,150,4.0,4.7,Summer,1,8584,0.32,839.06
P1334,Beauty,South,6536.68,8015.35,333,62.7,279,4.3,24.2,Summer,1,767,1.95,7185.32
P1335,Fashion,North,2422.06,6575.8,126,38.4,59,2.5,39.3,Regular,0,2510,1.58,3148.68
P1336,Home & Kitchen,South,6766.32,978.89,45,17.8,113,3.2,9.7,Monsoon,0,3305,0.57,5426.27
P1337,Books,South,4789.64,5472.46,171,30.1,243,3.8,25.8,Festival,0,5840,0.88,5156.0
P1338,Books,West,7780.82,3722.87,414,26.9,57,3.8,12.1,Summer,0,5384,0.57,6128.45
P1339,Home & Kitchen,West,1409.33,3570.85,134,48.5,60,4.1,35.9,Regular,0,6880,1.6,1832.13
P1340,Beauty,West,6337.96,6395.29,27,69.2,216,3.3,23.7,Festival,0,7804,0.4,7815.03
P1341,Beauty,North,2929.01,3506.39,283,33.7,233,3.9,8.3,Monsoon,0,6990,1.73,2949.08
P1342,Sports,East,8559.22,8197.54,255,11.1,55,3.0,10.5,Summer,1,3682,1.9,7725.74
P1343,Books,West,9298.16,910.57,473,56.7,208,3.0,17.3,Summer,0,9297,1.45,7245.35
P1344,Sports,West,9964.7,6995.21,404,64.5,63,3.9,4.9,Regular,1,64,0.66,8770.09
P1345,Books,North,8000.87,8530.89,13,96.7,184,4.2,3.1,Regular,0,8258,0.91,9439.38
P1346,Fashion,West,7586.59,7123.62,17,63.1,281,2.8,27.2,Monsoon,0,1999,1.11,8346.78
P1347,Fashion,North,2311.91,5311.41,416,52.4,26,2.8,16.3,Summer,0,8322,1.33,3005.48
P1348,Electronics,South,3492.87,9987.17,415,61.6,177,3.9,29.0,Regular,0,6849,1.44,4540.73
P1349,Sports,West,4763.69,3275.37,311,93.5,63,3.2,4.4,Summer,0,6629,1.24,4811.68
P1350,Home & Kitchen,West,7779.13,377.81,324,84.6,73,3.5,24.4,Monsoon,0,3129,0.9,6482.35
P1351,Sports,South,9166.67,4638.13,56,39.1,167,3.5,17.7,Summer,0,8177,1.81,8831.57
P1352,Home & Kitchen,South,2053.56,520.68,213,31.4,225,2.9,2.3,Festival,0,9260,0.44,1774.59
P1353,Beauty,South,9239.2,10024.63,42,33.6,65,2.5,21.8,Summer,0,9021,1.09,10284.21
P1354,Sports,West,7017.12,2346.35,104,55.4,69,4.6,3.3,Winter,0,1874,1.62,6228.07
P1355,Beauty,East,6185.55,8321.73,197,77.0,9,4.3,33.1,Winter,1,6379,0.4,7059.39
P1356,Fashion,East,2158.44,8173.58,406,55.3,236,4.2,25.3,Monsoon,0,3914,1.5,2805.97
P1357,Fashion,East,744.15,2426.96,195,16.1,198,3.9,22.3,Monsoon,1,2563,1.69,967.4
P1358,Electronics,West,5770.96,6591.06,55,75.1,173,4.3,5.3,Monsoon,0,6760,1.42,6856.9
P1359,Sports,South,6584.85,676.17,397,82.5,282,4.8,11.5,Festival,0,8566,0.32,5752.42
P1360,Beauty,West,2265.66,5170.49,145,36.1,28,4.2,19.7,Festival,0,3540,0.61,2945.36
P1361,Home & Kitchen,South,5653.27,331.16,172,69.8,296,3.2,25.3,Summer,0,8918,0.88,4797.78
P1362,Fashion,West,8593.64,9686.2,315,48.4,134,3.9,7.3,Regular,1,6175,0.7,8545.84
P1363,Fashion,West,8383.65,10253.21,113,90.0,27,3.6,0.4,Winter,1,8129,1.94,9434.55
P1364,Home & Kitchen,South,9288.08,2473.96,211,86.1,38,3.9,13.8,Winter,1,4938,1.41,8586.66
P1365,Beauty,East,3785.68,2327.65,431,57.3,196,3.8,19.3,Winter,1,2754,0.8,3321.83
P1366,Beauty,South,3316.89,7958.39,304,72.2,203,4.6,7.4,Summer,0,9436,1.88,4311.96
P1367,Sports,North,7544.37,2794.88,114,89.5,85,4.1,19.7,Summer,1,6310,1.56,6929.03
P1368,Sports,North,4424.9,9417.19,200,54.6,30,3.0,13.5,Monsoon,0,9146,0.78,5739.32
P1369,Books,South,1057.98,6102.95,421,38.2,99,2.7,18.2,Regular,1,4647,0.94,1375.37
P1370,Books,West,2971.45,3800.03,156,77.8,190,3.6,13.9,Monsoon,0,2954,0.64,3361.33
P1371,Electronics,North,4302.11,8773.4,424,29.8,12,2.5,25.1,Summer,0,1173,1.95,5079.01
P1372,Fashion,North,3066.66,5271.96,247,45.0,91,3.3,1.7,Festival,0,6985,1.18,3889.23
P1373,Sports,West,3455.61,9588.05,132,87.9,30,3.4,6.8,Monsoon,0,4366,1.82,4492.29
P1374,Beauty,West,3079.0,9757.11,109,75.2,213,3.4,17.3,Summer,0,2320,0.89,4002.7
P1375,Home & Kitchen,East,606.69,1887.14,14,46.3,38,4.9,14.3,Summer,1,2774,1.76,788.7
P1376,Beauty,West,6443.53,203.98,360,29.3,60,3.3,15.7,Festival,0,8171,0.39,4832.65
P1377,Fashion,South,6053.47,10334.17,152,42.0,294,3.2,32.2,Festival,0,7721,1.97,7624.25
P1378,Books,South,6603.16,9531.34,493,35.6,143,2.8,35.5,Festival,0,2308,1.85,7462.94
P1379,Beauty,East,2084.64,752.19,369,25.8,180,3.8,9.9,Regular,1,3912,0.92,1563.48
P1380,Electronics,North,3097.41,8776.91,368,76.9,285,2.9,33.5,Summer,0,9172,1.62,4026.63
P1381,Fashion,North,6272.24,4904.55,463,32.7,112,4.0,18.4,Festival,1,3696,1.58,5660.64
P1382,Books,West,6076.35,2852.48,144,50.9,230,2.9,11.0,Regular,1,7075,1.83,5057.2
P1383,Home & Kitchen,South,5162.04,9248.66,194,44.7,21,3.9,39.4,Winter,1,1321,0.82,5961.49
P1384,Books,North,3634.05,2209.61,406,98.4,145,4.6,33.0,Winter,0,9039,1.09,3587.87
P1385,Electronics,East,9146.72,9956.14,98,45.2,146,2.6,39.8,Winter,0,3513,1.77,9525.57
P1386,Fashion,East,3529.75,2302.01,496,17.2,166,3.5,6.7,Summer,1,8658,1.62,2753.02
P1387,Home & Kitchen,South,4665.07,6513.21,500,18.1,140,3.7,5.8,Regular,1,4991,0.97,4415.96
P1388,Electronics,East,6845.52,2482.25,233,63.2,203,4.5,20.1,Regular,1,947,1.74,5527.69
P1389,Books,East,5521.61,5811.3,67,63.9,244,3.7,25.5,Winter,0,8294,0.38,6415.27
P1390,Electronics,South,3599.48,7238.62,344,47.7,113,3.9,6.8,Monsoon,0,655,1.63,4563.7
P1391,Fashion,West,4469.32,2143.15,29,48.9,201,4.5,34.4,Winter,0,3727,0.65,4425.94
P1392,Sports,West,7985.91,5555.54,272,14.9,259,3.9,21.3,Summer,1,4597,0.79,6770.53
P1393,Electronics,East,2925.67,5020.7,409,56.5,255,3.4,16.4,Winter,1,8702,1.14,3342.98
P1394,Electronics,West,1594.1,913.11,285,55.4,23,2.7,24.1,Winter,0,824,1.06,1503.03
P1395,Books,West,3269.0,8624.94,15,23.5,246,4.3,25.4,Regular,0,5306,1.18,4249.7
P1396,Books,East,8525.44,3644.24,324,19.3,87,4.7,1.7,Winter,0,5541,1.23,7283.19
P1397,Home & Kitchen,West,1072.1,6109.69,205,21.1,219,4.9,40.0,Festival,1,4080,0.86,1393.73
P1398,Books,East,9918.62,5492.57,130,19.1,27,4.8,14.6,Festival,0,5206,0.6,9225.45
P1399,Beauty,North,5501.83,5476.85,310,64.9,290,4.5,2.5,Monsoon,0,5823,1.61,5659.46
P1400,Fashion,South,9851.49,1286.54,194,27.7,289,4.1,34.1,Summer,0,7225,0.98,7628.0
P1401,Fashion,South,9402.16,4550.33,93,32.6,223,4.5,39.7,Summer,0,3568,1.16,8208.96
P1402,Sports,West,4637.57,4848.42,359,25.6,178,3.6,32.7,Regular,1,6825,1.4,4034.99
P1403,Sports,West,2145.21,7751.19,120,96.2,148,4.0,34.1,Summer,1,7656,1.85,2788.77
P1404,Fashion,West,1815.87,8848.99,356,86.9,227,3.4,25.0,Monsoon,1,5428,1.5,2360.63
P1405,Sports,South,2551.9,5804.22,181,30.7,186,3.3,36.9,Festival,1,6723,0.38,3317.47
P1406,Home & Kitchen,North,7159.3,1075.6,18,39.5,294,4.4,1.4,Regular,0,6494,1.73,5966.23
P1407,Books,North,2874.91,2624.29,261,28.9,41,3.6,30.7,Festival,1,8726,1.98,2899.59
P1408,Fashion,South,3545.97,1882.12,213,54.3,191,3.0,26.8,Monsoon,1,9429,1.1,3058.84
P1409,Sports,North,4598.03,1466.03,285,11.8,79,3.0,2.0,Regular,1,3777,1.95,3448.52
P1410,Fashion,South,9149.68,3956.08,447,70.4,205,4.6,21.8,Winter,0,4046,1.23,7925.87
P1411,Beauty,North,2056.06,2547.34,332,57.1,278,4.2,20.6,Summer,1,6431,1.08,2216.37
P1412,Electronics,East,249.26,2432.89,329,90.9,272,3.9,27.7,Monsoon,1,9951,0.86,324.04
P1413,Books,East,788.94,744.43,393,24.8,32,3.5,3.1,Regular,0,6862,1.42,693.87
P1414,Fashion,South,9066.71,362.35,109,82.4,142,3.6,32.2,Festival,0,2039,0.69,8376.88
P1415,Electronics,North,6545.66,1240.57,487,81.3,251,2.6,5.6,Regular,1,4395,0.48,4959.72
P1416,Sports,West,2875.8,1957.08,151,21.4,294,3.6,16.7,Winter,1,8224,0.35,2557.56
P1417,Electronics,North,1936.49,4627.75,283,45.9,98,4.5,35.3,Monsoon,0,2764,0.8,2517.44
P1418,Books,East,3083.81,5448.57,13,25.3,136,3.5,22.4,Regular,0,7096,0.97,3799.09
P1419,Fashion,East,1325.01,1630.91,122,32.9,277,3.5,15.2,Monsoon,0,4236,1.24,1335.66
P1420,Beauty,North,9427.02,4563.76,98,33.7,43,2.5,1.9,Monsoon,0,388,0.8,7957.3
P1421,Sports,North,7885.22,3706.85,438,60.1,120,3.6,26.9,Festival,1,9903,1.97,7259.63
P1422,Fashion,West,4731.43,2072.93,148,47.0,220,2.6,39.5,Summer,0,6018,0.8,4160.81
P1423,Books,West,8676.63,250.6,293,95.3,46,3.9,36.5,Winter,0,7734,1.05,7715.85
P1424,Sports,North,2644.69,4999.62,390,21.4,236,3.8,28.7,Regular,1,6771,0.48,2907.7
P1425,Home & Kitchen,North,7227.78,7255.93,18,97.6,48,4.6,4.2,Summer,0,8411,0.74,8702.47
P1426,Electronics,North,8590.1,2515.18,498,30.8,198,4.0,9.6,Festival,1,6555,0.38,6860.78
P1427,Books,North,3696.33,1540.25,261,79.6,84,3.3,7.5,Summer,0,6437,1.25,3520.55
P1428,Home & Kitchen,South,7623.15,9334.28,350,40.5,31,3.8,14.2,Monsoon,1,8060,1.58,7595.87
P1429,Fashion,North,3091.71,3018.26,190,22.9,161,4.2,9.4,Monsoon,1,6526,0.63,2821.43
P1430,Beauty,West,3128.8,2487.68,349,87.2,71,2.7,9.8,Winter,0,3062,0.93,3332.55
P1431,Sports,East,1249.16,9025.24,404,37.8,8,4.1,24.7,Regular,1,7534,0.33,1623.91
P1432,Electronics,South,4512.57,8612.55,211,69.3,52,4.8,12.7,Regular,1,2660,1.73,5669.09
P1433,Sports,North,7351.18,4806.94,350,61.0,45,3.2,27.1,Festival,1,2523,1.63,7474.84
P1434,Fashion,East,9414.16,5228.95,435,52.5,293,4.1,37.9,Winter,0,5305,0.41,8312.43
P1435,Sports,South,6117.21,2427.17,176,54.6,300,4.6,25.5,Regular,0,2738,0.92,5372.1
P1436,Electronics,East,8658.73,988.07,468,75.9,38,3.8,30.1,Monsoon,0,4854,1.92,6850.59
P1437,Fashion,North,8260.45,6097.82,274,17.9,231,4.3,30.1,Winter,0,1340,0.97,7491.4
P1438,Sports,North,1898.76,1194.92,225,70.1,262,3.3,13.2,Summer,0,8348,1.19,1809.6
P1439,Beauty,West,4961.01,4816.51,156,90.6,68,3.3,0.6,Winter,0,2657,0.9,5475.47
P1440,Books,North,1345.85,9885.93,115,15.2,179,4.2,2.2,Winter,1,8128,1.31,1749.6
P1441,Fashion,North,6885.1,10013.25,187,22.7,186,4.3,11.3,Regular,0,1738,1.96,7355.12
P1442,Books,South,9509.02,2649.91,403,74.5,201,4.8,27.6,Festival,1,6561,2.0,8366.81
P1443,Fashion,West,1543.48,6620.85,343,49.4,13,3.1,36.3,Festival,1,8247,1.62,2006.52
P1444,Beauty,South,7392.05,5072.47,76,46.3,214,3.7,38.4,Regular,0,8764,0.99,7444.74
P1445,Books,East,6395.93,9217.07,422,22.3,220,3.1,1.0,Regular,0,6722,1.14,6490.66
P1446,Home & Kitchen,North,5919.33,2981.17,390,55.6,286,2.7,39.6,Regular,1,3393,0.91,4849.36
P1447,Electronics,East,4023.18,218.21,287,21.4,244,3.5,12.9,Festival,0,115,1.98,3175.94
P1448,Home & Kitchen,South,3680.29,1857.63,78,52.9,258,3.4,33.7,Regular,0,3460,1.5,3558.15
P1449,Sports,North,643.44,3787.08,359,78.7,58,3.2,7.2,Summer,1,3031,1.06,836.47
P1450,Beauty,North,2335.51,3438.24,219,33.2,36,3.2,2.5,Summer,0,5638,0.32,2670.72
P1451,Home & Kitchen,South,348.73,8346.87,332,53.3,193,3.4,15.1,Monsoon,1,2865,1.18,453.35
P1452,Fashion,South,5897.89,7203.39,480,99.3,50,5.0,34.4,Summer,1,5146,1.97,6419.17
P1453,Sports,South,1237.36,3271.42,27,71.8,32,4.5,8.8,Winter,0,2067,1.19,1608.57
P1454,Sports,South,8755.59,4903.92,72,85.7,98,2.7,6.2,Monsoon,1,6723,0.61,8987.03
P1455,Home & Kitchen,South,5326.8,1166.17,402,47.3,43,4.7,36.4,Summer,0,1792,0.34,4139.27
P1456,Home & Kitchen,North,7056.96,9448.87,451,79.1,47,4.1,37.5,Winter,1,5770,0.9,7538.35
P1457,Beauty,South,4226.4,9833.58,377,13.6,270,4.7,0.5,Summer,1,3559,1.86,5155.48
P1458,Electronics,North,5693.68,10291.57,366,21.1,63,3.4,29.1,Winter,0,6436,1.99,6440.4
P1459,Home & Kitchen,North,9438.06,9143.47,97,28.3,19,3.7,12.4,Regular,0,3584,1.91,9151.42
P1460,Home & Kitchen,South,1010.79,1975.28,325,46.2,101,4.7,15.0,Winter,0,5186,1.54,1310.6
P1461,Books,South,2688.59,656.75,328,86.1,37,3.2,18.8,Regular,0,5635,1.25,2370.74
P1462,Fashion,West,7843.89,6161.44,388,41.2,107,4.8,17.1,Winter,1,8604,1.3,6993.85
P1463,Books,North,1167.62,9598.08,67,68.9,92,4.6,20.6,Winter,0,7208,1.22,1517.91
P1464,Books,South,941.48,2010.27,228,73.8,185,5.0,23.3,Summer,0,1684,1.5,1223.92
P1465,Sports,South,3743.11,252.68,229,62.8,216,3.3,18.6,Winter,0,574,1.01,3204.33
P1466,Electronics,South,1103.25,8492.72,373,42.2,28,3.1,28.1,Summer,0,4976,1.44,1434.22
P1467,Fashion,West,5933.77,972.53,350,61.9,36,3.3,28.7,Winter,1,1772,0.51,4911.51
P1468,Beauty,West,2417.5,4449.45,341,40.8,18,4.9,17.6,Festival,0,8661,0.75,3089.84
P1469,Beauty,East,8977.84,7186.12,107,17.5,196,3.3,5.7,Monsoon,1,6979,1.72,7678.5
P1470,Home & Kitchen,North,7878.3,2623.75,219,99.4,78,3.9,25.6,Summer,1,6207,1.84,7283.35
P1471,Home & Kitchen,East,7057.11,1046.49,196,21.4,167,3.5,30.9,Summer,0,3914,1.22,5515.69
P1472,Beauty,South,6246.05,8126.62,164,16.5,90,3.5,25.5,Regular,0,1117,0.35,6345.84
P1473,Home & Kitchen,West,8661.96,6683.41,376,89.1,264,3.0,23.5,Festival,0,9642,1.88,9300.55
P1474,Electronics,West,2386.01,10381.22,211,37.2,208,3.8,9.2,Regular,0,6488,1.49,3101.81
P1475,Books,East,8756.47,3733.26,273,68.5,212,4.6,25.8,Festival,0,1469,1.0,8704.85
P1476,Home & Kitchen,West,7937.02,817.39,198,39.6,271,2.6,13.4,Festival,1,7321,1.32,6502.08
P1477,Sports,South,7531.98,7758.49,384,45.2,263,4.7,36.8,Winter,1,4052,1.03,7195.32
P1478,Home & Kitchen,West,5700.31,5564.29,407,33.6,273,4.2,26.1,Regular,0,679,1.09,5343.09
P1479,Fashion,East,2613.19,2380.26,156,40.9,214,4.0,11.1,Monsoon,0,1884,1.81,2439.82
P1480,Electronics,South,4350.77,8247.44,241,47.0,64,4.1,18.9,Festival,0,5368,0.57,5656.0
P1481,Fashion,East,7976.99,2282.76,92,74.8,12,3.2,33.9,Festival,1,5050,0.48,7771.29
P1482,Fashion,West,511.43,2870.03,15,56.0,210,3.5,13.4,Summer,0,4181,0.3,664.86
P1483,Sports,East,7864.1,1134.89,191,94.9,174,4.5,21.0,Winter,0,6779,0.83,7220.23
P1484,Electronics,East,2552.69,4302.14,218,13.8,256,3.3,27.2,Monsoon,0,2403,0.55,2856.67
P1485,Electronics,North,1614.23,4503.35,19,55.3,101,3.7,30.2,Festival,1,3105,0.67,2098.5
P1486,Electronics,West,1333.87,5490.28,270,62.6,16,2.5,7.0,Summer,0,8253,0.32,1734.03
P1487,Electronics,West,467.05,7496.51,301,92.8,197,4.3,22.6,Regular,0,9673,0.69,607.17
P1488,Electronics,East,5331.15,9530.96,415,14.4,258,3.5,36.5,Festival,0,3207,0.87,6378.53
P1489,Sports,North,2338.95,1601.42,448,61.6,244,3.8,38.7,Summer,0,6132,0.35,2131.39
P1490,Home & Kitchen,West,9896.43,740.87,77,86.8,249,2.8,26.2,Regular,1,5913,1.33,8725.29
P1491,Fashion,South,5829.48,371.24,56,31.8,105,5.0,39.3,Winter,0,9676,1.27,5026.3
P1492,Electronics,East,1551.28,1662.17,132,88.9,182,3.3,22.8,Regular,0,1006,0.46,1711.05
P1493,Home & Kitchen,West,6949.87,6970.04,32,11.7,155,4.1,17.7,Festival,1,3908,1.31,7558.43
P1494,Home & Kitchen,South,8997.89,7687.56,69,75.9,287,4.0,22.1,Monsoon,0,4858,2.0,10204.06
P1495,Fashion,West,7502.76,8296.74,21,94.0,169,4.5,4.6,Regular,0,6188,1.91,8895.86
P1496,Sports,South,949.11,2695.07,355,69.1,47,3.2,16.1,Monsoon,1,8482,0.3,1233.84
P1497,Beauty,East,8979.66,3336.83,432,49.5,43,4.4,18.3,Monsoon,1,7934,1.65,7094.48
P1498,Beauty,West,7980.51,5165.95,142,14.0,221,3.5,33.9,Regular,0,7091,0.9,6610.28
P1499,Home & Kitchen,West,1751.38,832.05,323,92.8,1,3.5,30.3,Winter,1,2005,0.41,1671.33
P1500,Books,North,707.5,6486.98,233,52.3,200,4.2,24.1,Regular,1,5041,0.8,919.75
P1501,Books,East,5661.64,10332.15,258,12.6,144,4.5,13.9,Summer,0,4115,0.85,6558.67
P1502,Fashion,South,1729.15,3903.52,481,72.1,28,4.2,7.5,Monsoon,1,2853,1.19,2247.9
P1503,Beauty,West,8378.99,7949.39,214,53.4,278,4.7,13.9,Festival,0,1074,1.42,9057.88
P1504,Home & Kitchen,West,3711.68,5340.35,435,21.2,41,3.2,27.2,Monsoon,1,8842,1.57,3621.74
P1505,Sports,South,9146.35,1499.02,298,29.3,147,4.8,10.5,Festival,1,2379,0.72,7391.08
P1506,Beauty,East,5743.74,6188.69,235,15.8,178,2.8,17.1,Summer,0,2748,0.85,5643.76
P1507,Home & Kitchen,North,1990.19,3274.7,245,61.7,167,4.1,15.5,Summer,0,4744,0.82,2481.53
P1508,Home & Kitchen,North,1568.07,535.04,74,66.0,123,3.9,30.6,Summer,0,3076,0.92,1575.36
P1509,Electronics,West,5849.43,6732.47,108,55.5,74,3.7,35.4,Regular,0,7897,2.0,6167.75
P1510,Sports,South,7666.46,9044.18,208,83.5,239,3.3,28.0,Monsoon,0,9384,1.62,8673.63
